freq,SMA_S,SMA_L,Signal_Mw,num_trades,strat_multiple,bh_multiple,outperf_net,outperf,num_samples
25.0,10.0,30.0,20.0,6230.0,0.364,0.36,-0.359,0.004,94853.0
25.0,10.0,30.0,25.0,5720.0,0.406,0.36,-0.359,0.046,94853.0
25.0,10.0,30.0,30.0,5422.0,0.547,0.36,-0.358,0.187,94853.0
25.0,10.0,30.0,35.0,5268.0,0.286,0.36,-0.359,-0.074,94853.0
25.0,10.0,40.0,5.0,10310.0,0.241,0.36,-0.36,-0.119,94853.0
25.0,10.0,40.0,10.0,7584.0,0.161,0.36,-0.36,-0.199,94853.0
25.0,10.0,40.0,15.0,6514.0,0.231,0.36,-0.36,-0.129,94853.0
25.0,10.0,40.0,20.0,5738.0,0.443,0.36,-0.359,0.083,94853.0
25.0,10.0,40.0,25.0,5372.0,0.332,0.36,-0.358,-0.028,94853.0
25.0,10.0,40.0,30.0,5024.0,0.526,0.36,-0.357,0.166,94853.0
25.0,10.0,40.0,35.0,4754.0,0.81,0.36,-0.353,0.45,94853.0
25.0,10.0,50.0,5.0,9986.0,0.341,0.36,-0.36,-0.019,94853.0
25.0,10.0,50.0,10.0,7398.0,0.128,0.36,-0.36,-0.232,94853.0
25.0,10.0,50.0,15.0,6172.0,0.289,0.36,-0.359,-0.071,94853.0
25.0,10.0,50.0,20.0,5562.0,0.235,0.36,-0.359,-0.125,94853.0
25.0,10.0,50.0,25.0,5072.0,0.495,0.36,-0.357,0.135,94853.0
25.0,10.0,50.0,30.0,4736.0,0.886,0.36,-0.352,0.526,94853.0
25.0,10.0,50.0,35.0,4504.0,1.471,0.36,-0.344,1.111,94853.0
25.0,15.0,30.0,5.0,9064.0,0.162,0.36,-0.36,-0.198,94853.0
25.0,15.0,30.0,10.0,6708.0,0.306,0.36,-0.36,-0.054,94853.0
25.0,15.0,30.0,15.0,5734.0,0.502,0.36,-0.358,0.142,94853.0
25.0,15.0,30.0,20.0,5104.0,0.528,0.36,-0.357,0.168,94853.0
25.0,15.0,30.0,25.0,4786.0,0.425,0.36,-0.356,0.065,94853.0
25.0,15.0,30.0,30.0,4488.0,0.875,0.36,-0.35,0.515,94853.0
25.0,15.0,30.0,35.0,4278.0,1.273,0.36,-0.342,0.913,94853.0
25.0,15.0,40.0,5.0,8610.0,0.148,0.36,-0.36,-0.212,94853.0
25.0,15.0,40.0,10.0,6388.0,0.221,0.36,-0.36,-0.139,94853.0
25.0,15.0,40.0,15.0,5280.0,0.544,0.36,-0.357,0.184,94853.0
25.0,15.0,40.0,20.0,4776.0,0.351,0.36,-0.357,-0.009,94853.0
25.0,15.0,40.0,25.0,4376.0,0.741,0.36,-0.351,0.381,94853.0
25.0,15.0,40.0,30.0,4124.0,1.129,0.36,-0.342,0.769,94853.0
25.0,15.0,40.0,35.0,3952.0,1.127,0.36,-0.338,0.767,94853.0
25.0,15.0,50.0,5.0,8410.0,0.102,0.36,-0.36,-0.258,94853.0
25.0,15.0,50.0,10.0,6038.0,0.294,0.36,-0.359,-0.066,94853.0
25.0,15.0,50.0,15.0,5152.0,0.261,0.36,-0.358,-0.099,94853.0
25.0,15.0,50.0,20.0,4486.0,0.839,0.36,-0.351,0.479,94853.0
25.0,15.0,50.0,25.0,4176.0,0.846,0.36,-0.347,0.486,94853.0
25.0,15.0,50.0,30.0,3910.0,1.17,0.36,-0.337,0.81,94853.0
25.0,15.0,50.0,35.0,3720.0,1.923,0.36,-0.313,1.563,94853.0
25.0,20.0,30.0,5.0,8136.0,0.141,0.36,-0.36,-0.219,94853.0
25.0,20.0,30.0,10.0,6032.0,0.319,0.36,-0.359,-0.041,94853.0
25.0,20.0,30.0,15.0,5082.0,0.45,0.36,-0.357,0.09,94853.0
25.0,20.0,30.0,20.0,4584.0,0.62,0.36,-0.354,0.26,94853.0
25.0,20.0,30.0,25.0,4174.0,1.06,0.36,-0.344,0.7,94853.0
25.0,20.0,30.0,30.0,3934.0,1.091,0.36,-0.339,0.731,94853.0
25.0,20.0,30.0,35.0,3808.0,1.434,0.36,-0.328,1.074,94853.0
25.0,20.0,40.0,5.0,7776.0,0.114,0.36,-0.36,-0.246,94853.0
25.0,20.0,40.0,10.0,5570.0,0.714,0.36,-0.357,0.354,94853.0
25.0,20.0,40.0,15.0,4726.0,0.423,0.36,-0.356,0.063,94853.0
25.0,20.0,40.0,20.0,4204.0,0.927,0.36,-0.346,0.567,94853.0
25.0,20.0,40.0,25.0,3878.0,1.038,0.36,-0.339,0.678,94853.0
25.0,20.0,40.0,30.0,3672.0,1.548,0.36,-0.321,1.188,94853.0
25.0,20.0,40.0,35.0,3410.0,2.758,0.36,-0.269,2.398,94853.0
25.0,20.0,50.0,5.0,7424.0,0.162,0.36,-0.36,-0.198,94853.0
25.0,20.0,50.0,10.0,5412.0,0.263,0.36,-0.359,-0.097,94853.0
25.0,20.0,50.0,15.0,4454.0,0.797,0.36,-0.351,0.437,94853.0
25.0,20.0,50.0,20.0,3996.0,0.84,0.36,-0.345,0.48,94853.0
25.0,20.0,50.0,25.0,3672.0,1.515,0.36,-0.321,1.155,94853.0
25.0,20.0,50.0,30.0,3408.0,2.87,0.36,-0.265,2.51,94853.0
25.0,20.0,50.0,35.0,3214.0,4.579,0.36,-0.176,4.219,94853.0
25.0,25.0,40.0,5.0,7086.0,0.194,0.36,-0.36,-0.166,94853.0
25.0,25.0,40.0,10.0,5176.0,0.351,0.36,-0.358,-0.009,94853.0
25.0,25.0,40.0,15.0,4326.0,0.918,0.36,-0.348,0.558,94853.0
25.0,25.0,40.0,20.0,3874.0,1.002,0.36,-0.339,0.642,94853.0
25.0,25.0,40.0,25.0,3578.0,2.073,0.36,-0.302,1.713,94853.0
25.0,25.0,40.0,30.0,3258.0,3.986,0.36,-0.207,3.626,94853.0
25.0,25.0,40.0,35.0,3094.0,4.912,0.36,-0.137,4.552,94853.0
25.0,25.0,50.0,5.0,6794.0,0.236,0.36,-0.36,-0.124,94853.0
25.0,25.0,50.0,10.0,4876.0,0.744,0.36,-0.354,0.384,94853.0
25.0,25.0,50.0,15.0,4110.0,0.887,0.36,-0.345,0.527,94853.0
25.0,25.0,50.0,20.0,3652.0,1.627,0.36,-0.318,1.267,94853.0
25.0,25.0,50.0,25.0,3308.0,2.893,0.36,-0.254,2.533,94853.0
25.0,25.0,50.0,30.0,3034.0,5.879,0.36,-0.077,5.519,94853.0
25.0,25.0,50.0,35.0,2896.0,6.58,0.36,0.004,6.22,94853.0
35.0,5.0,20.0,5.0,11238.0,0.091,0.364,-0.364,-0.273,67758.0
35.0,5.0,20.0,10.0,8700.0,0.107,0.364,-0.364,-0.257,67758.0
35.0,5.0,20.0,15.0,7638.0,0.122,0.364,-0.364,-0.242,67758.0
35.0,5.0,20.0,20.0,6954.0,0.181,0.364,-0.364,-0.183,67758.0
35.0,5.0,20.0,25.0,6602.0,0.246,0.364,-0.364,-0.118,67758.0
35.0,5.0,20.0,30.0,6334.0,0.384,0.364,-0.363,0.02,67758.0
35.0,5.0,20.0,35.0,6122.0,0.476,0.364,-0.363,0.112,67758.0
35.0,5.0,30.0,5.0,10746.0,0.042,0.364,-0.364,-0.322,67758.0
35.0,5.0,30.0,10.0,8088.0,0.105,0.364,-0.364,-0.259,67758.0
35.0,5.0,30.0,15.0,6908.0,0.192,0.364,-0.364,-0.172,67758.0
35.0,5.0,30.0,20.0,6274.0,0.335,0.364,-0.363,-0.029,67758.0
35.0,5.0,30.0,25.0,5904.0,0.446,0.364,-0.363,0.082,67758.0
35.0,5.0,30.0,30.0,5580.0,0.385,0.364,-0.363,0.021,67758.0
35.0,5.0,30.0,35.0,5392.0,0.464,0.364,-0.362,0.1,67758.0
35.0,5.0,40.0,5.0,10480.0,0.057,0.364,-0.364,-0.307,67758.0
35.0,5.0,40.0,10.0,7752.0,0.135,0.364,-0.364,-0.229,67758.0
35.0,5.0,40.0,15.0,6526.0,0.31,0.364,-0.364,-0.054,67758.0
35.0,5.0,40.0,20.0,5938.0,0.349,0.364,-0.363,-0.015,67758.0
35.0,5.0,40.0,25.0,5502.0,0.318,0.364,-0.363,-0.046,67758.0
35.0,5.0,40.0,30.0,5220.0,0.57,0.364,-0.361,0.206,67758.0
35.0,5.0,40.0,35.0,4994.0,0.892,0.364,-0.358,0.528,67758.0
35.0,5.0,50.0,5.0,10360.0,0.066,0.364,-0.364,-0.298,67758.0
35.0,5.0,50.0,10.0,7600.0,0.153,0.364,-0.364,-0.211,67758.0
35.0,5.0,50.0,15.0,6352.0,0.342,0.364,-0.363,-0.022,67758.0
35.0,5.0,50.0,20.0,5712.0,0.282,0.364,-0.363,-0.082,67758.0
35.0,5.0,50.0,25.0,5296.0,0.433,0.364,-0.362,0.069,67758.0
35.0,5.0,50.0,30.0,4994.0,0.872,0.364,-0.358,0.508,67758.0
35.0,5.0,50.0,35.0,4714.0,2.869,0.364,-0.338,2.505,67758.0
35.0,10.0,20.0,5.0,8238.0,0.124,0.364,-0.364,-0.24,67758.0
35.0,10.0,20.0,10.0,6174.0,0.166,0.364,-0.364,-0.198,67758.0
35.0,10.0,20.0,15.0,5372.0,0.186,0.364,-0.363,-0.178,67758.0
35.0,10.0,20.0,20.0,4904.0,0.333,0.364,-0.362,-0.031,67758.0
35.0,10.0,20.0,25.0,4612.0,0.627,0.364,-0.358,0.263,67758.0
35.0,10.0,20.0,30.0,4386.0,1.146,0.364,-0.35,0.782,67758.0
35.0,10.0,20.0,35.0,4240.0,0.937,0.364,-0.351,0.573,67758.0
35.0,10.0,30.0,5.0,7616.0,0.129,0.364,-0.364,-0.235,67758.0
35.0,10.0,30.0,10.0,5604.0,0.302,0.364,-0.363,-0.062,67758.0
35.0,10.0,30.0,15.0,4870.0,0.342,0.364,-0.361,-0.022,67758.0
35.0,10.0,30.0,20.0,4354.0,0.753,0.364,-0.354,0.389,67758.0
35.0,10.0,30.0,25.0,4032.0,1.138,0.364,-0.344,0.774,67758.0
35.0,10.0,30.0,30.0,3870.0,0.874,0.364,-0.346,0.51,67758.0
35.0,10.0,30.0,35.0,3720.0,1.609,0.364,-0.325,1.245,67758.0
35.0,10.0,40.0,5.0,7328.0,0.148,0.364,-0.364,-0.216,67758.0
35.0,10.0,40.0,10.0,5362.0,0.299,0.364,-0.363,-0.065,67758.0
35.0,10.0,40.0,15.0,4534.0,0.933,0.364,-0.354,0.569,67758.0
35.0,10.0,40.0,20.0,4094.0,0.646,0.364,-0.353,0.282,67758.0
35.0,10.0,40.0,25.0,3794.0,1.031,0.364,-0.341,0.667,67758.0
35.0,10.0,40.0,30.0,3546.0,2.627,0.364,-0.288,2.263,67758.0
35.0,10.0,40.0,35.0,3294.0,8.655,0.364,-0.043,8.291,67758.0
35.0,10.0,50.0,5.0,7152.0,0.197,0.364,-0.364,-0.167,67758.0
35.0,10.0,50.0,10.0,5210.0,0.527,0.364,-0.361,0.163,67758.0
35.0,10.0,50.0,15.0,4394.0,0.594,0.364,-0.357,0.23,67758.0
35.0,10.0,50.0,20.0,3906.0,1.16,0.364,-0.341,0.796,67758.0
35.0,10.0,50.0,25.0,3572.0,2.387,0.364,-0.297,2.023,67758.0
35.0,10.0,50.0,30.0,3280.0,8.524,0.364,-0.043,8.16,67758.0
35.0,10.0,50.0,35.0,3144.0,4.876,0.364,-0.154,4.512,67758.0
35.0,15.0,30.0,5.0,6414.0,0.192,0.364,-0.364,-0.172,67758.0
35.0,15.0,30.0,10.0,4802.0,0.382,0.364,-0.361,0.018,67758.0
35.0,15.0,30.0,15.0,4030.0,0.712,0.364,-0.351,0.348,67758.0
35.0,15.0,30.0,20.0,3600.0,2.149,0.364,-0.305,1.785,67758.0
35.0,15.0,30.0,25.0,3336.0,4.515,0.364,-0.203,4.151,67758.0
35.0,15.0,30.0,30.0,3134.0,8.637,0.364,0.012,8.273,67758.0
35.0,15.0,30.0,35.0,2956.0,11.517,0.364,0.235,11.153,67758.0
35.0,15.0,40.0,5.0,6036.0,0.335,0.364,-0.363,-0.029,67758.0
35.0,15.0,40.0,10.0,4454.0,0.764,0.364,-0.355,0.4,67758.0
35.0,15.0,40.0,15.0,3782.0,0.949,0.364,-0.342,0.585,67758.0
35.0,15.0,40.0,20.0,3346.0,3.686,0.364,-0.234,3.322,67758.0
35.0,15.0,40.0,25.0,3006.0,10.767,0.364,0.169,10.403,67758.0
35.0,15.0,40.0,30.0,2858.0,9.333,0.364,0.172,8.969,67758.0
35.0,15.0,40.0,35.0,2742.0,12.258,0.364,0.426,11.894,67758.0
35.0,15.0,50.0,5.0,5872.0,0.263,0.364,-0.363,-0.101,67758.0
35.0,15.0,50.0,10.0,4308.0,0.692,0.364,-0.355,0.328,67758.0
35.0,15.0,50.0,15.0,3604.0,1.612,0.364,-0.32,1.248,67758.0
35.0,15.0,50.0,20.0,3100.0,6.966,0.364,-0.05,6.602,67758.0
35.0,15.0,50.0,25.0,2912.0,8.999,0.364,0.125,8.635,67758.0
35.0,15.0,50.0,30.0,2682.0,16.83,0.364,0.788,16.466,67758.0
35.0,15.0,50.0,35.0,2558.0,13.249,0.364,0.662,12.885,67758.0
35.0,20.0,30.0,5.0,5802.0,0.327,0.364,-0.363,-0.037,67758.0
35.0,20.0,30.0,10.0,4232.0,0.691,0.364,-0.354,0.327,67758.0
35.0,20.0,30.0,15.0,3552.0,2.521,0.364,-0.292,2.157,67758.0
35.0,20.0,30.0,20.0,3208.0,6.139,0.364,-0.116,5.775,67758.0
35.0,20.0,30.0,25.0,2900.0,7.976,0.364,0.075,7.612,67758.0
35.0,20.0,30.0,30.0,2722.0,9.537,0.364,0.263,9.173,67758.0
35.0,20.0,30.0,35.0,2628.0,14.665,0.364,0.695,14.301,67758.0
35.0,20.0,40.0,5.0,5440.0,0.356,0.364,-0.362,-0.008,67758.0
35.0,20.0,40.0,10.0,3982.0,0.605,0.364,-0.353,0.241,67758.0
35.0,20.0,40.0,15.0,3320.0,4.002,0.364,-0.219,3.638,67758.0
35.0,20.0,40.0,20.0,2892.0,11.007,0.364,0.247,10.643,67758.0
35.0,20.0,40.0,25.0,2662.0,14.165,0.364,0.625,13.801,67758.0
35.0,20.0,40.0,30.0,2542.0,18.551,0.364,1.096,18.187,67758.0
35.0,20.0,40.0,35.0,2386.0,21.065,0.364,1.574,20.701,67758.0
35.0,20.0,50.0,5.0,5202.0,0.488,0.364,-0.361,0.124,67758.0
35.0,20.0,50.0,10.0,3816.0,1.027,0.364,-0.341,0.663,67758.0
35.0,20.0,50.0,15.0,3068.0,7.996,0.364,0.008,7.632,67758.0
35.0,20.0,50.0,20.0,2764.0,11.65,0.364,0.37,11.286,67758.0
35.0,20.0,50.0,25.0,2528.0,20.284,0.364,1.255,19.92,67758.0
35.0,20.0,50.0,30.0,2368.0,13.468,0.364,0.898,13.104,67758.0
35.0,20.0,50.0,35.0,2258.0,14.307,0.364,1.132,13.943,67758.0
35.0,25.0,40.0,5.0,4986.0,0.689,0.364,-0.359,0.325,67758.0
35.0,25.0,40.0,10.0,3668.0,1.764,0.364,-0.319,1.4,67758.0
35.0,25.0,40.0,15.0,2980.0,10.786,0.364,0.184,10.422,67758.0
35.0,25.0,40.0,20.0,2648.0,12.598,0.364,0.528,12.234,67758.0
35.0,25.0,40.0,25.0,2458.0,27.415,0.364,1.983,27.051,67758.0
35.0,25.0,40.0,30.0,2298.0,18.901,0.364,1.535,18.537,67758.0
35.0,25.0,40.0,35.0,2202.0,14.842,0.364,1.277,14.478,67758.0
35.0,25.0,50.0,5.0,4868.0,0.493,0.364,-0.36,0.129,67758.0
35.0,25.0,50.0,10.0,3456.0,3.389,0.364,-0.257,3.025,67758.0
35.0,25.0,50.0,15.0,2860.0,9.249,0.364,0.166,8.885,67758.0
35.0,25.0,50.0,20.0,2508.0,19.107,0.364,1.192,18.743,67758.0
35.0,25.0,50.0,25.0,2308.0,14.701,0.364,1.098,14.337,67758.0
35.0,25.0,50.0,30.0,2162.0,16.785,0.364,1.568,16.421,67758.0
35.0,25.0,50.0,35.0,2010.0,35.442,0.364,4.385,35.078,67758.0
45.0,5.0,20.0,5.0,8786.0,0.046,0.367,-0.367,-0.321,52700.0
45.0,5.0,20.0,10.0,6830.0,0.085,0.367,-0.367,-0.282,52700.0
45.0,5.0,20.0,15.0,5898.0,0.173,0.367,-0.367,-0.194,52700.0
45.0,5.0,20.0,20.0,5492.0,0.15,0.367,-0.366,-0.217,52700.0
45.0,5.0,20.0,25.0,5108.0,0.446,0.367,-0.364,0.079,52700.0
45.0,5.0,20.0,30.0,4890.0,0.889,0.367,-0.36,0.522,52700.0
45.0,5.0,20.0,35.0,4746.0,1.018,0.367,-0.358,0.651,52700.0
45.0,5.0,30.0,5.0,8434.0,0.056,0.367,-0.367,-0.311,52700.0
45.0,5.0,30.0,10.0,6220.0,0.189,0.367,-0.367,-0.178,52700.0
45.0,5.0,30.0,15.0,5408.0,0.259,0.367,-0.366,-0.108,52700.0
45.0,5.0,30.0,20.0,4850.0,0.872,0.367,-0.36,0.505,52700.0
45.0,5.0,30.0,25.0,4524.0,1.307,0.367,-0.353,0.94,52700.0
45.0,5.0,30.0,30.0,4302.0,2.351,0.367,-0.335,1.984,52700.0
45.0,5.0,30.0,35.0,4088.0,3.759,0.367,-0.304,3.392,52700.0
45.0,5.0,40.0,5.0,8210.0,0.105,0.367,-0.367,-0.262,52700.0
45.0,5.0,40.0,10.0,6078.0,0.108,0.367,-0.367,-0.259,52700.0
45.0,5.0,40.0,15.0,5066.0,0.896,0.367,-0.361,0.529,52700.0
45.0,5.0,40.0,20.0,4532.0,1.664,0.367,-0.349,1.297,52700.0
45.0,5.0,40.0,25.0,4190.0,3.47,0.367,-0.314,3.103,52700.0
45.0,5.0,40.0,30.0,3938.0,5.057,0.367,-0.268,4.69,52700.0
45.0,5.0,40.0,35.0,3698.0,4.291,0.367,-0.261,3.924,52700.0
45.0,5.0,50.0,5.0,8080.0,0.13,0.367,-0.367,-0.237,52700.0
45.0,5.0,50.0,10.0,5872.0,0.338,0.367,-0.366,-0.029,52700.0
45.0,5.0,50.0,15.0,4952.0,1.014,0.367,-0.36,0.647,52700.0
45.0,5.0,50.0,20.0,4382.0,2.696,0.367,-0.333,2.329,52700.0
45.0,5.0,50.0,25.0,3982.0,3.621,0.367,-0.299,3.254,52700.0
45.0,5.0,50.0,30.0,3680.0,4.831,0.367,-0.245,4.464,52700.0
45.0,5.0,50.0,35.0,3534.0,4.177,0.367,-0.245,3.81,52700.0
45.0,10.0,20.0,5.0,6430.0,0.1,0.367,-0.367,-0.267,52700.0
45.0,10.0,20.0,10.0,4832.0,0.24,0.367,-0.365,-0.127,52700.0
45.0,10.0,20.0,15.0,4178.0,0.739,0.367,-0.356,0.372,52700.0
45.0,10.0,20.0,20.0,3776.0,1.705,0.367,-0.328,1.338,52700.0
45.0,10.0,20.0,25.0,3514.0,2.615,0.367,-0.289,2.248,52700.0
45.0,10.0,20.0,30.0,3376.0,3.363,0.367,-0.252,2.996,52700.0
45.0,10.0,20.0,35.0,3236.0,5.209,0.367,-0.162,4.842,52700.0
45.0,10.0,30.0,5.0,5876.0,0.115,0.367,-0.367,-0.252,52700.0
45.0,10.0,30.0,10.0,4344.0,0.75,0.367,-0.357,0.383,52700.0
45.0,10.0,30.0,15.0,3732.0,1.488,0.367,-0.331,1.121,52700.0
45.0,10.0,30.0,20.0,3326.0,3.948,0.367,-0.225,3.581,52700.0
45.0,10.0,30.0,25.0,3054.0,6.663,0.367,-0.053,6.296,52700.0
45.0,10.0,30.0,30.0,2916.0,6.509,0.367,-0.015,6.142,52700.0
45.0,10.0,30.0,35.0,2780.0,5.013,0.367,-0.056,4.646,52700.0
45.0,10.0,40.0,5.0,5788.0,0.123,0.367,-0.367,-0.244,52700.0
45.0,10.0,40.0,10.0,4144.0,0.862,0.367,-0.353,0.495,52700.0
45.0,10.0,40.0,15.0,3474.0,2.57,0.367,-0.287,2.203,52700.0
45.0,10.0,40.0,20.0,3092.0,5.982,0.367,-0.095,5.615,52700.0
45.0,10.0,40.0,25.0,2856.0,4.33,0.367,-0.118,3.963,52700.0
45.0,10.0,40.0,30.0,2670.0,8.653,0.367,0.232,8.286,52700.0
45.0,10.0,40.0,35.0,2532.0,10.407,0.367,0.46,10.04,52700.0
45.0,10.0,50.0,5.0,5512.0,0.491,0.367,-0.365,0.124,52700.0
45.0,10.0,50.0,10.0,3996.0,1.032,0.367,-0.348,0.665,52700.0
45.0,10.0,50.0,15.0,3300.0,5.933,0.367,-0.148,5.566,52700.0
45.0,10.0,50.0,20.0,2940.0,4.739,0.367,-0.116,4.372,52700.0
45.0,10.0,50.0,25.0,2698.0,7.626,0.367,0.147,7.259,52700.0
45.0,10.0,50.0,30.0,2510.0,9.351,0.367,0.393,8.984,52700.0
45.0,10.0,50.0,35.0,2398.0,10.88,0.367,0.622,10.513,52700.0
45.0,15.0,30.0,5.0,5008.0,0.36,0.367,-0.365,-0.007,52700.0
45.0,15.0,30.0,10.0,3650.0,1.616,0.367,-0.325,1.249,52700.0
45.0,15.0,30.0,15.0,3058.0,7.156,0.367,-0.031,6.789,52700.0
45.0,15.0,30.0,20.0,2756.0,7.362,0.367,0.101,6.995,52700.0
45.0,15.0,30.0,25.0,2550.0,13.682,0.367,0.701,13.315,52700.0
45.0,15.0,30.0,30.0,2412.0,11.939,0.367,0.703,11.572,52700.0
45.0,15.0,30.0,35.0,2296.0,11.623,0.367,0.803,11.256,52700.0
45.0,15.0,40.0,5.0,4694.0,0.743,0.367,-0.36,0.376,52700.0
45.0,15.0,40.0,10.0,3416.0,3.195,0.367,-0.262,2.828,52700.0
45.0,15.0,40.0,15.0,2854.0,7.408,0.367,0.06,7.041,52700.0
45.0,15.0,40.0,20.0,2550.0,11.764,0.367,0.552,11.397,52700.0
45.0,15.0,40.0,25.0,2350.0,11.126,0.367,0.694,10.759,52700.0
45.0,15.0,40.0,30.0,2194.0,14.889,0.367,1.293,14.522,52700.0
45.0,15.0,40.0,35.0,2072.0,26.919,0.367,3.023,26.552,52700.0
45.0,15.0,50.0,5.0,4572.0,0.931,0.367,-0.357,0.564,52700.0
45.0,15.0,50.0,10.0,3242.0,5.953,0.367,-0.134,5.586,52700.0
45.0,15.0,50.0,15.0,2702.0,5.798,0.367,0.022,5.431,52700.0
45.0,15.0,50.0,20.0,2476.0,8.306,0.367,0.331,7.939,52700.0
45.0,15.0,50.0,25.0,2238.0,11.486,0.367,0.858,11.119,52700.0
45.0,15.0,50.0,30.0,2044.0,21.61,0.367,2.432,21.243,52700.0
45.0,15.0,50.0,35.0,1910.0,24.709,0.367,3.292,24.342,52700.0
45.0,20.0,30.0,5.0,4456.0,0.985,0.367,-0.356,0.618,52700.0
45.0,20.0,30.0,10.0,3228.0,5.219,0.367,-0.16,4.852,52700.0
45.0,20.0,30.0,15.0,2734.0,7.73,0.367,0.135,7.363,52700.0
45.0,20.0,30.0,20.0,2432.0,15.663,0.367,1.009,15.296,52700.0
45.0,20.0,30.0,25.0,2270.0,13.239,0.367,1.001,12.872,52700.0
45.0,20.0,30.0,30.0,2132.0,25.059,0.367,2.605,24.692,52700.0
45.0,20.0,30.0,35.0,2042.0,41.047,0.367,4.96,40.68,52700.0
